user_id,user_age,user_age_group,user_gender,user_has_children,user_married,user_home_country,user_home_city,user_home_airport,user_origin_airport,user_sign_up_date,user_group_family_category,sessions_number,avg_page_clicks,avg_click_rate,avg_sessions_before_purchase,avg_session_duration_min,flight_booking_proportion,hotel_booking_proportion,total_hotel_bookings,total_flight_bookings,overall_booking_proportion,never_purchased_proportion,avg_booking_lead_time_days,avg_bargain_hunter_index,most_common_destination_country,most_common_trip_airline,most_common_motive,most_common_departure_day_of_week,most_common_departure_season,avg_trip_duration_days,avg_distance_km,most_common_international_status,avg_checked_bags,most_common_business_status,flight_discount_proportion,hotel_discount_proportion,avg_flight_discount_amount,avg_hotel_discount_amount,avg_trip_cost_after_discount_usd,total_trip_cost_after_discount_usd,avg_fare_per_seat,avg_saved_dollars,most_common_fare_category,avg_DS_per_km,avg_cost_per_km,most_common_hotel,most_common_hotel_brand,most_common_hotel_in_home_city,most_common_hotel_category,most_common_hotel_preference,most_common_airline_preference,has_canceled,outlier_cluster,cluster,cluster_name,assigned_perk,Global_Explorer_Pass,Inspiration_Starter_Pack,Exclusive_Savings,Day_Trip_Deal,Elite_Business_Concierge,Flexible_Explorer_Pack,Smart_Savings_Pack,cluster_probability,conversion_score_raw,conversion_score,perk,Premium_Frequent_Travelers,Premium_Traveler_Deal,Flexible_Traveler_Deal,traveler_group,cp_threshold_x,cp_threshold_y,cp_threshold,cluster_cp_threshold
542383,42,35-44,M,False,False,US,dallas,DAL,DAL,2023-01-20,Single,8,15.25,1.0111607142857144,0.0,1.0,0.375,0.375,3,6,0.375,0,11.333333333333334,0.0,US,AirTran Airways,Leisure,Monday,Winter,1.25,701.25,1,0.25,1.0,0.25,0.0,0.03125,0.0,246.08375,1968.67,129.20875,0.0,Standard,0.0,0.18399993115831748,Accor - baltimore,Accor,0,Standard,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.375,0.375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542418,48,45-54,M,False,False,US,new york,LGA,LGA,2023-01-20,Group (without children),5,19.4,1.2126984126984126,1.0,1.2,0.6,0.6,3,6,0.6,0,5.666666666666667,0.0,CA,Porter Airlines,Investigators,Saturday,Spring,1.6,340.2,1,0.2,0.0,0.0,0.2,0.0,0.02,230.56366666666668,1152.8183333333334,60.78366666666667,0.0,Budget,0.0,0.17867038996668627,Best Western - toronto,Best Western,0,Budget,0,1,True,0.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.4,0.3,0.3,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542451,35,35-44,F,False,True,US,new york,LGA,LGA,2023-01-20,Single,9,12.666666666666666,1.7083333333333333,0.0,1.0,0.2222222222222222,0.2222222222222222,2,4,0.2222222222222222,0,8.5,0.0,US,JetBlue Airways,Leisure,Monday,Winter,0.4444444444444444,675.4444444444445,0,0.2222222222222222,1.0,0.0,0.1111111111111111,0.0,0.005555555555555556,201.18666666666667,1810.68,116.74222222222222,0.0,Premium,0.0,0.16734495265806765,Best Western - oklahoma city,Best Western,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.7777777777777778,0.2222222222222222,0.2222222222222222,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542471,41,35-44,F,True,True,US,san francisco,SFO,SFO,2023-01-20,Single,7,13.857142857142858,2.0739795918367347,1.0,1.4285714285714286,0.42857142857142855,0.2857142857142857,2,6,0.42857142857142855,0,8.666666666666666,0.0,US,Allegiant Air,Family,Sunday,Spring,2.2857142857142856,1367.5714285714287,1,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.014285714285714287,0.021428571428571432,331.6385714285714,2321.47,226.3957142857143,0.0,Premium,0.0,0.16564588907366326,Conrad  - oklahoma city,Conrad,0,Budget,0,0,False,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.21428571428571427,0.21428571428571427,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542482,56,55-65,F,False,True,US,san diego,SAN,SAN,2023-01-20,Single,8,15.5,1.3285714285714287,7.0,1.375,0.125,0.0,0,2,0.125,0,11.0,0.0,US,AirTran Airways,Leisure,Thursday,Summer,0.625,237.25,1,0.125,0.0,0.25,0.25,0.03125,0.03125,41.6825,333.46,41.6825,0.0,Standard,0.0,0.17569020021074813,nan,nan,0,No Hotel,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.015625,0.015625,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542570,56,55-65,F,False,True,US,austin,AUS,AUS,2023-01-20,Single,8,7.625,0.375,0.0,0.375,0.125,0.125,1,2,0.125,0,5.0,0.0,US,American Airlines,Leisure,Thursday,Winter,0.375,215.875,0,0.125,0.0,0.5,0.25,0.0875,0.018750000000000003,72.45750000000001,579.6600000000001,40.9575,0.0,Standard,0.0,0.18972785176606835,Aman Resorts - columbus,Aman Resorts,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.125,0.125,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542585,51,45-54,F,True,True,US,cleveland,CLE,CLE,2023-01-20,Family with children,8,10.625,1.9441964285714286,3.0,1.125,0.25,0.25,2,4,0.375,0,5.5,0.0,US,KLM Royal Dutch Airlines,Family,Thursday,Winter,1.75,198.125,1,0.125,0.0,0.125,0.25,0.0125,0.025,258.7975,2070.38,37.2475,0.0,Budget,0.0,0.1881281115733479,Four Seasons - new york,Four Seasons,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.625,0.09375,0.09375,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542605,39,35-44,F,True,True,US,wichita,ICT,ICT,2023-01-20,Single,8,12.875,2.359375,3.0,0.875,0.125,0.125,1,2,0.125,0,7.0,0.0,None,JetBlue Airways,Family,Sunday,Winter,0.5,257.5,1,0.0,0.0,0.375,0.25,0.04375,0.037500000000000006,156.15625,1249.25,45.90625,0.0,Standard,0.0,0.1782766990291262,Marriott  - new york,Marriott,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.03125,0.03125,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542638,18,16-24,F,True,True,US,chicago,ORD,,2023-01-20,No Flight,8,9.0,0.32142857142857145,0.0,0.25,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Family,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
542657,41,35-44,M,False,True,US,new york,LGA,LGA,2023-01-20,Group (without children),7,13.285714285714286,1.7984693877551021,1.0,1.4285714285714286,0.42857142857142855,0.42857142857142855,3,6,0.42857142857142855,0,6.0,0.0029925533022891354,US,Conviasa,Leisure,Monday,Winter,0.8571428571428571,850.0,1,0.14285714285714285,1.0,0.5714285714285714,0.42857142857142855,0.08571428571428572,0.049999999999999996,204.9297857142857,1434.5085,148.4907142857143,15.703785714285715,Premium,0.013275254729755917,0.18025377919214022,Accor - calgary,Accor,0,Budget,0,0,False,0.0,4,Elite Business Travelers,Premium_Traveler_Deal,1,0,0,0,0,0,0,0.5714285714285714,0.21428571428571427,0.21428571428571427,Luxury Hotel Upgrade,1,1,0,Business Travelers,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
542658,25,25-34,F,False,False,US,phoenix,PHX,PHX,2023-01-20,Single,7,17.857142857142858,1.0510204081632655,1.0,1.1428571428571428,0.42857142857142855,0.14285714285714285,1,6,0.42857142857142855,0,8.666666666666666,6.021544245228456e-05,US,American Airlines,Leisure,Wednesday,Spring,0.5714285714285714,1337.857142857143,1,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0071428571428571435,0.0,252.64478571428572,1768.5135,237.23785714285714,4.164499999999999,Premium,0.001204308849045691,0.17781765195295016,Starwood  - jacksonville,Starwood,0,Standard,0,0,False,0.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.21428571428571427,0.21428571428571427,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542663,31,25-34,F,True,False,US,las vegas,LAS,LAS,2023-01-20,Single,7,19.714285714285715,4.1020408163265305,1.0,2.142857142857143,0.5714285714285714,0.5714285714285714,4,8,0.5714285714285714,0,10.0,0.0,US,United Airlines,Family,Wednesday,Spring,2.4285714285714284,1450.5714285714287,1,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.0071428571428571435,0.028571428571428574,601.2342857142858,4208.64,256.0914285714286,0.0,Premium,0.0,0.178747954556185,Aman Resorts - denver,NH Hotel,0,Standard,0,0,False,1.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.4285714285714286,0.2857142857142857,0.2857142857142857,VIP Lounge & Priority Check-In,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
542670,55,55-65,F,False,False,US,new york,LGA,LGA,2023-01-20,Single,6,14.833333333333334,0.4523809523809524,3.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,2,0.16666666666666666,0,8.0,0.0,US,Ryanair,Spontaneous Traveler,Sunday,Winter,2.1666666666666665,25.666666666666668,0,0.16666666666666666,0.0,0.6666666666666666,0.5,0.09999999999999999,0.05833333333333334,207.73000000000002,1246.38,3.73,0.0,Budget,0.0,0.14532467532467533,NH Hotel  - philadelphia,NH Hotel,0,Standard,0,0,False,2.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8333333333333334,0.041666666666666664,0.041666666666666664,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542706,17,16-24,F,False,False,CA,calgary,YYC,,2023-01-20,No Flight,8,13.25,0.40625,4.0,0.375,0.0,0.125,1,0,0.125,0,7.0,0.0,CA,,Leisure,,,1.25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,116.25,930.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Radisson  - winnipeg,Radisson,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.025,0.025,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542752,42,35-44,F,False,True,US,san diego,NZY,NZY,2023-01-20,Single,9,11.0,1.5535714285714286,4.0,1.0,0.3333333333333333,0.3333333333333333,3,6,0.3333333333333333,0,7.333333333333333,5.0119404476418876e-05,US,United Airlines,Leisure,Saturday,Spring,1.0,637.4444444444445,0,0.2222222222222222,1.0,0.2222222222222222,0.1111111111111111,0.022222222222222223,0.005555555555555556,249.95836111111112,2249.62525,114.52277777777778,2.7866388888888896,Premium,0.0010023880895283774,0.185372993130919,Best Western - los angeles,Best Western,0,Standard,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.6666666666666667,0.06666666666666667,0.06666666666666667,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542760,38,35-44,F,False,False,US,los angeles,LAX,LAX,2023-01-20,Single,7,18.142857142857142,3.099773242630385,0.0,2.142857142857143,0.42857142857142855,0.5714285714285714,4,6,0.5714285714285714,0,7.333333333333333,0.0,US,Alaska Airlines,Leisure,Thursday,Spring,2.0,693.4285714285714,1,0.0,1.0,0.14285714285714285,0.0,0.03571428571428571,0.0,368.70142857142855,2580.91,125.13,0.0,Budget,0.0,0.19012432417257485,Aman Resorts - fresno,Aman Resorts,0,Budget,0,0,False,1.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.4285714285714286,0.5714285714285714,0.5714285714285714,Luxury Hotel Upgrade,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
542767,40,35-44,F,False,False,US,phoenix,LUF,LUF,2023-01-20,Single,7,10.285714285714286,0.375,4.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,1,2,0.14285714285714285,0,5.0,0.0,US,Ryanair,Leisure,Monday,Spring,0.42857142857142855,79.85714285714286,1,0.14285714285714285,1.0,0.14285714285714285,0.2857142857142857,0.014285714285714287,0.04285714285714286,45.83,320.81,14.137142857142857,0.0,Budget,0.0,0.1770304114490161,Hilton - los angeles,Hilton,0,Budget,0,0,False,1.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.02857142857142857,0.02857142857142857,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542795,48,45-54,F,True,True,CA,gatineau,YND,YND,2023-01-20,Single,8,19.0,2.6646825396825395,2.0,2.375,0.5,0.5,4,8,0.5,0,7.0,0.0009664670658682635,US,Delta Air Lines,Family,Friday,Spring,1.5,455.75,1,0.125,1.0,0.125,0.0,0.025,0.0,229.173,1833.384,79.105,0.807,Budget,0.004832335329341317,0.17745156663929895,Four Seasons - charlotte,Radisson,0,Standard,0,0,False,,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5,0.16666666666666666,0.16666666666666666,VIP Lounge & Priority Check-In,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
542796,48,45-54,M,False,False,US,long beach,LGB,LGB,2023-01-20,Single,7,19.142857142857142,2.4316326530612247,2.0,2.2857142857142856,0.42857142857142855,0.2857142857142857,2,5,0.42857142857142855,0,4.666666666666667,0.00024788937409024744,US,Iberia Airlines,Leisure,Saturday,Spring,1.1428571428571428,1060.0,1,0.42857142857142855,0.0,0.14285714285714285,0.0,0.014285714285714287,0.0,241.78785714285712,1692.5149999999999,192.73142857142855,8.514999999999999,Premium,0.002478893740902474,0.15081273774655446,Extended Stay  - los angeles,Extended Stay,0,Budget,0,0,False,0.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5714285714285714,0.14285714285714285,0.14285714285714285,VIP Lounge & Priority Check-In,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
542805,32,25-34,F,False,False,US,new york,JFK,JFK,2023-01-20,Single,8,17.625,2.763392857142857,2.0,1.75,0.5,0.5,4,8,0.5,0,5.25,0.00022859333077807594,US,American Airlines,Leisure,Friday,Spring,2.25,1080.625,0,0.5,1.0,0.125,0.25,0.0125,0.025,508.856,4070.848,188.195,5.964,Premium,0.002285933307780759,0.1738332280796669,Banyan Tree  - austin,Banyan Tree,0,Standard,0,0,False,,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5,0.16666666666666666,0.16666666666666666,VIP Lounge & Priority Check-In,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
542812,25,25-34,F,False,False,US,new york,JFK,,2023-01-20,No Flight,8,16.375,1.7864583333333333,3.0,1.75,0.0,0.125,1,0,0.125,0,7.0,0.0,US,,Leisure,,,1.0,0.0,1,0.0,0.0,0.375,0.125,0.075,0.025,113.60000000000001,908.8000000000001,0.0,0.0,No Flight,0.0,0.17725709372312984,Choice Hotels - philadelphia,Choice Hotels,0,Standard,0,0,False,0.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.03125,0.03125,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542815,17,16-24,F,False,False,US,riverside,RIV,,2023-01-20,No Flight,7,5.0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.02142857142857143,0.014285714285714287,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,0.0,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
542825,36,35-44,F,False,False,CA,winnipeg,YAV,YAV,2023-01-20,Single,7,14.428571428571429,1.1454081632653061,0.0,1.0,0.42857142857142855,0.42857142857142855,3,5,0.42857142857142855,0,6.333333333333333,0.00012751942618051407,GB,Air France,Leisure,Monday,Winter,1.0,741.0,1,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.014285714285714287,0.03571428571428571,258.0875714285714,1806.6129999999998,117.75428571428571,1.523857142857143,Standard,0.0012751942618051406,0.1497669716557238,Crowne Plaza - las vegas,Crowne Plaza,0,Standard,0,0,False,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.42857142857142855,0.42857142857142855,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542843,54,45-54,F,True,True,US,mobile,BFM,BFM,2023-01-20,Family with children,8,14.125,2.049107142857143,0.0,1.125,0.25,0.25,2,4,0.25,0,7.5,0.0,US,Etihad Airways,Family,Monday,Spring,1.625,440.0,1,0.375,1.0,0.0,0.125,0.0,0.00625,328.54625,2628.37,75.54625,0.0,Standard,0.0,0.17174893887403814,Shangri-La - denver,Shangri-La,0,Budget,1,0,False,,2,Global Leisure Explorers,Flexible_Traveler_Deal,1,0,0,0,0,0,0,0.75,0.25,0.25,Exclusive Flash Sale Access,1,0,1,General Travelers,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
542850,34,25-34,F,False,False,US,columbus,LCK,LCK,2023-01-20,Single,8,14.125,1.2901785714285714,2.0,1.125,0.5,0.375,3,7,0.5,0,7.75,0.0,CA,Air Canada,Leisure,Sunday,Spring,2.875,591.875,1,0.125,0.0,0.125,0.0,0.03125,0.0,524.7825,4198.26,79.9075,0.0,Budget,0.0,0.16152684869484313,Choice Hotels - calgary,Choice Hotels,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5,0.16666666666666666,0.16666666666666666,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542857,21,16-24,M,False,False,CA,montreal,YUL,,2023-01-20,No Flight,8,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
542874,84,65+,F,False,True,US,milwaukee,MKE,,2023-01-20,No Flight,6,5.166666666666667,1.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.05833333333333333,0.025000000000000005,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,True,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
542914,38,35-44,F,False,False,US,seattle,BFI,BFI,2023-01-20,Single,8,13.0,2.428571428571429,3.0,1.625,0.25,0.25,2,4,0.375,0,8.5,0.0,CA,Delta Air Lines,Investigators,Saturday,Spring,3.125,946.25,1,0.125,0.0,0.25,0.25,0.018750000000000003,0.0375,715.3475,5722.78,167.0975,0.0,Premium,0.0,0.1763136685823253,Conrad  - new york,Conrad,0,Business,0,1,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.09375,0.09375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542918,35,35-44,F,True,True,CA,toronto,YYZ,YYZ,2023-01-20,Single,6,12.833333333333334,1.892857142857143,1.0,1.6666666666666667,0.5,0.5,3,6,0.5,0,6.333333333333333,0.0002958023019634394,US,Allegiant Air,Family,Friday,Winter,2.8333333333333335,516.3333333333334,1,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.016666666666666666,0.024999999999999998,490.34933333333333,2942.096,89.05166666666666,4.369,Standard,0.0029580230196343937,0.17321760406457076,Aman Resorts - jacksonville,Aman Resorts,0,Standard,0,0,False,0.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5,0.25,0.25,Luxury Hotel Upgrade,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
542937,36,35-44,M,False,False,US,houston,EFD,EFD,2023-01-20,Single,6,13.333333333333334,1.441798941798942,0.0,1.3333333333333333,0.5,0.5,3,6,0.5,0,5.0,0.0,US,American Airlines,Leisure,Thursday,Winter,1.5,696.6666666666666,0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.09999999999999999,0.0,303.47499999999997,1820.85,134.64166666666668,0.0,Budget,0.0,0.1918920222076668,Four Seasons - louisville,Hilton,0,Business,0,0,False,2.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5,0.5,0.5,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
542965,23,16-24,F,False,False,CA,quebec,YQB,,2023-01-20,No Flight,9,9.333333333333334,1.3968253968253967,7.0,0.5555555555555556,0.0,0.1111111111111111,1,0,0.1111111111111111,0,7.0,0.0,US,,Leisure,,,0.3333333333333333,0.0,1,0.0,0.0,0.3333333333333333,0.0,0.049999999999999996,0.0,36.666666666666664,330.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Shangri-La - houston,Shangri-La,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8888888888888888,0.013888888888888888,0.013888888888888888,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
542976,43,35-44,F,True,True,US,san diego,NZY,NZY,2023-01-20,Single,8,15.25,2.072172619047619,0.0,1.875,0.25,0.375,3,4,0.375,0,8.0,0.0,US,Delta Air Lines,Family,Thursday,Spring,1.625,744.625,1,0.25,0.0,0.0,0.375,0.0,0.037500000000000006,324.3225,2594.58,136.6725,0.0,Premium,0.0,0.1834555935987754,Aman Resorts - detroit,Aman Resorts,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.375,0.375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
543008,48,45-54,F,True,True,US,buffalo,BUF,BUF,2023-01-20,Single,6,11.333333333333334,0.4047619047619047,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,2,0.16666666666666666,0,8.0,0.0,None,Delta Air Lines,Family,Wednesday,Winter,1.1666666666666667,80.66666666666667,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.05833333333333333,75.97,455.82,15.136666666666665,0.0,Budget,0.0,0.18764462809917354,Crowne Plaza - new york,Crowne Plaza,0,Budget,0,0,True,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8333333333333334,0.08333333333333333,0.08333333333333333,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
543038,47,45-54,F,False,False,US,memphis,MEM,MEM,2023-01-20,Single,8,20.75,2.225793650793651,0.0,2.0,0.375,0.375,3,6,0.375,0,7.666666666666667,0.0,US,Delta Air Lines,Leisure,Sunday,Winter,1.125,615.5,1,0.0,0.0,0.125,0.125,0.0125,0.00625,195.5325,1564.26,110.1575,0.0,Budget,0.0,0.17970333427373938,Crowne Plaza - new york,Crowne Plaza,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.375,0.375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
543052,40,35-44,F,False,True,US,seattle,SEA,SEA,2023-01-20,Single,6,15.833333333333334,2.0833333333333335,0.0,2.0,0.5,0.3333333333333333,2,6,0.5,0,6.0,0.0,US,Allegiant Air,Leisure,Saturday,Winter,1.0,1330.3333333333333,1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.008333333333333333,0.016666666666666666,292.90333333333336,1757.42,236.40333333333334,0.0,Premium,0.0,0.17408916473715805,NH Hotel  - portland,NH Hotel,0,Budget,0,0,False,2.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5,0.5,0.5,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
543074,53,45-54,F,False,True,US,jacksonville,NZC,NZC,2023-01-20,Single,8,15.875,0.35714285714285715,3.0,0.25,0.125,0.125,1,2,0.125,0,8.0,5.91691128506197e-05,CA,Porter Airlines,Leisure,Tuesday,Winter,0.375,191.625,1,0.0,1.0,0.25,0.0,0.018750000000000003,0.0,67.968375,543.747,36.2825,1.814125,Standard,0.001183382257012394,0.18934116112198304,Extended Stay  - toronto,Extended Stay,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.03125,0.03125,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
543075,51,45-54,M,True,True,US,newark,EWR,EWR,2023-01-20,Single,8,18.0,0.3392857142857143,7.0,0.25,0.125,0.125,1,2,0.125,0,5.0,0.0,US,Southwest Airlines,Family,Friday,Summer,0.375,274.0,0,0.125,0.0,0.125,0.125,0.01875,0.00625,151.55,1212.4,51.425,0.0,Premium,0.0,0.1876824817518248,InterContinental  - dallas,InterContinental,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.015625,0.015625,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
